company_name,stock_code,check_type,status,detail,from_label,to_label,field,expected,actual
常州三协电机股份有限公司,920100,shareholder_shares_mismatch,WARN,"t3|第一次股权转让后-> t4|第二次股权转让后 股东[陆宇君]: 上一时点shares(105.0) + 净变化(35.0) = 140.0000, 与下一时点shares(105.0) 偏差 (股权转让可能缺少出让方记录)",t3|第一次股权转让后,t4|第二次股权转让后,shareholder[陆宇君].shares,140.0000,105.0
常州三协电机股份有限公司,920100,total_shares_mismatch,FAIL,"t4|第二次股权转让后-> t5|第三次增资后: 上一时点total_shares(300.0) + 股本变化(235.0) = 535.0000, 与下一时点total_shares(400.0) 偏差超过 5.0%",t4|第二次股权转让后,t5|第三次增资后,total_shares,535.0000,400.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t4|第二次股权转让后-> t5|第三次增资后 股东[陈广武]: shares 一致 (22.5 + 7.5 = 30.0000),t4|第二次股权转让后,t5|第三次增资后,shareholder[陈广武].shares,30.0000,30.0
常州三协电机股份有限公司,920100,shareholder_shares_mismatch,FAIL,"t4|第二次股权转让后-> t5|第三次增资后 股东[王洪波]: 上一时点shares(97.5) + 净变化(107.5) = 205.0000, 与下一时点shares(130.0) 偏差 超过 5.0%",t4|第二次股权转让后,t5|第三次增资后,shareholder[王洪波].shares,205.0000,130.0
常州三协电机股份有限公司,920100,shareholder_shares_mismatch,FAIL,"t4|第二次股权转让后-> t5|第三次增资后 股东[朱南保]: 上一时点shares(75.0) + 净变化(202.5) = 277.5000, 与下一时点shares(100.0) 偏差 超过 5.0%",t4|第二次股权转让后,t5|第三次增资后,shareholder[朱南保].shares,277.5000,100.0
常州三协电机股份有限公司,920100,shareholder_shares_mismatch,FAIL,"t4|第二次股权转让后-> t5|第三次增资后 股东[陆宇君]: 上一时点shares(105.0) + 净变化(50.0) = 155.0000, 与下一时点shares(140.0) 偏差 超过 5.0%",t4|第二次股权转让后,t5|第三次增资后,shareholder[陆宇君].shares,155.0000,140.0
常州三协电机股份有限公司,920100,total_shares_consistency,PASS,t5|第三次增资后-> t6|第三次股权转让后: total_shares 一致 (400.0 + 0.0 = 400.0000),t5|第三次增资后,t6|第三次股权转让后,total_shares,400.0000,400.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t5|第三次增资后-> t6|第三次股权转让后 股东[王洪波]: shares 一致 (130.0 + 0.0 = 130.0000),t5|第三次增资后,t6|第三次股权转让后,shareholder[王洪波].shares,130.0000,130.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t5|第三次增资后-> t6|第三次股权转让后 股东[陈广武]: shares 一致 (30.0 + 0.0 = 30.0000),t5|第三次增资后,t6|第三次股权转让后,shareholder[陈广武].shares,30.0000,30.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t5|第三次增资后-> t6|第三次股权转让后 股东[朱南保]: shares 一致 (100.0 + 140.0 = 240.0000),t5|第三次增资后,t6|第三次股权转让后,shareholder[朱南保].shares,240.0000,240.0
常州三协电机股份有限公司,920100,total_shares_mismatch,FAIL,"t6|第三次股权转让后-> t7|第四次股权转让后: 上一时点total_shares(400.0) + 股本变化(235.0) = 635.0000, 与下一时点total_shares(400.0) 偏差超过 5.0%",t6|第三次股权转让后,t7|第四次股权转让后,total_shares,635.0000,400.0
常州三协电机股份有限公司,920100,shareholder_shares_mismatch,WARN,"t6|第三次股权转让后-> t7|第四次股权转让后 股东[陈广武]: 上一时点shares(30.0) + 净变化(7.5) = 37.5000, 与下一时点shares(30.0) 偏差 (股权转让可能缺少出让方记录)",t6|第三次股权转让后,t7|第四次股权转让后,shareholder[陈广武].shares,37.5000,30.0
常州三协电机股份有限公司,920100,shareholder_shares_mismatch,WARN,"t6|第三次股权转让后-> t7|第四次股权转让后 股东[朱南保]: 上一时点shares(240.0) + 净变化(202.5) = 442.5000, 与下一时点shares(240.0) 偏差 (股权转让可能缺少出让方记录)",t6|第三次股权转让后,t7|第四次股权转让后,shareholder[朱南保].shares,442.5000,240.0
常州三协电机股份有限公司,920100,total_shares_consistency,PASS,t7|第四次股权转让后-> t8|第四次增资后: total_shares 一致 (400.0 + 40.0 = 440.0000),t7|第四次股权转让后,t8|第四次增资后,total_shares,440.0000,440.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t7|第四次股权转让后-> t8|第四次增资后 股东[陈广武]: shares 一致 (30.0 + 0.0 = 30.0000),t7|第四次股权转让后,t8|第四次增资后,shareholder[陈广武].shares,30.0000,30.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t7|第四次股权转让后-> t8|第四次增资后 股东[朱南保]: shares 一致 (240.0 + 0.0 = 240.0000),t7|第四次股权转让后,t8|第四次增资后,shareholder[朱南保].shares,240.0000,240.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t7|第四次股权转让后-> t8|第四次增资后 股东[三合融创]: shares 一致 (130.0 + 0.0 = 130.0000),t7|第四次股权转让后,t8|第四次增资后,shareholder[三合融创].shares,130.0000,130.0
常州三协电机股份有限公司,920100,total_shares_consistency,PASS,t8|第四次增资后-> t9|第五次股权转让后: total_shares 一致 (440.0 + 0.0 = 440.0000),t8|第四次增资后,t9|第五次股权转让后,total_shares,440.0000,440.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t8|第四次增资后-> t9|第五次股权转让后 股东[陈广武]: shares 一致 (30.0 + 0.0 = 30.0000),t8|第四次增资后,t9|第五次股权转让后,shareholder[陈广武].shares,30.0000,30.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t8|第四次增资后-> t9|第五次股权转让后 股东[三合融创]: shares 一致 (130.0 + 94.4 = 224.4000),t8|第四次增资后,t9|第五次股权转让后,shareholder[三合融创].shares,224.4000,224.4
常州三协电机股份有限公司,920100,shareholder_shares_mismatch,WARN,"t8|第四次增资后-> t9|第五次股权转让后 股东[朱南保]: 上一时点shares(240.0) + 净变化(0.0) = 240.0000, 与下一时点shares(145.6) 偏差 (股权转让可能缺少出让方记录)",t8|第四次增资后,t9|第五次股权转让后,shareholder[朱南保].shares,240.0000,145.6
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t8|第四次增资后-> t9|第五次股权转让后 股东[黄晓彬]: shares 一致 (40.0 + 0.0 = 40.0000),t8|第四次增资后,t9|第五次股权转让后,shareholder[黄晓彬].shares,40.0000,40.0
常州三协电机股份有限公司,920100,total_shares_consistency,PASS,t9|第五次股权转让后-> t10|减资后: total_shares 一致 (440.0 + -40.0 = 400.0000),t9|第五次股权转让后,t10|减资后,total_shares,400.0000,400.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t9|第五次股权转让后-> t10|减资后 股东[陈广武]: shares 一致 (30.0 + 0.0 = 30.0000),t9|第五次股权转让后,t10|减资后,shareholder[陈广武].shares,30.0000,30.0
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t9|第五次股权转让后-> t10|减资后 股东[朱南保]: shares 一致 (145.6 + 0.0 = 145.6000),t9|第五次股权转让后,t10|减资后,shareholder[朱南保].shares,145.6000,145.6
常州三协电机股份有限公司,920100,shareholder_shares_consistency,PASS,t9|第五次股权转让后-> t10|减资后 股东[三合融创]: shares 一致 (224.4 + 0.0 = 224.4000),t9|第五次股权转让后,t10|减资后,shareholder[三合融创].shares,224.4000,224.4
中科星图测控技术股份有限公司,920116,total_shares_consistency,PASS,t0｜报告期初-> t1|代持还原后: total_shares 一致 (2000.0 + 0.0 = 2000.0000),t0｜报告期初,t1|代持还原后,total_shares,2000.0000,2000.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t0｜报告期初-> t1|代持还原后 股东[四方股份]: shares 一致 (1200.0 + 0.0 = 1200.0000),t0｜报告期初,t1|代持还原后,shareholder[四方股份].shares,1200.0000,1200.0
中科星图测控技术股份有限公司,920116,total_shares_consistency,PASS,t1|代持还原后-> t2|第一次增资后: total_shares 一致 (2000.0 + 1400.0 = 3400.0000),t1|代持还原后,t2|第一次增资后,total_shares,3400.0000,3400.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t1|代持还原后-> t2|第一次增资后 股东[四方股份]: shares 一致 (1200.0 + 0.0 = 1200.0000),t1|代持还原后,t2|第一次增资后,shareholder[四方股份].shares,1200.0000,1200.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t1|代持还原后-> t2|第一次增资后 股东[吴功友]: shares 一致 (400.0 + 0.0 = 400.0000),t1|代持还原后,t2|第一次增资后,shareholder[吴功友].shares,400.0000,400.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t1|代持还原后-> t2|第一次增资后 股东[牛威]: shares 一致 (400.0 + 0.0 = 400.0000),t1|代持还原后,t2|第一次增资后,shareholder[牛威].shares,400.0000,400.0
中科星图测控技术股份有限公司,920116,total_shares_consistency,PASS,t2|第一次增资后-> t3|股权激励后: total_shares 一致 (3400.0 + 0.0 = 3400.0000),t2|第一次增资后,t3|股权激励后,total_shares,3400.0000,3400.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t2|第一次增资后-> t3|股权激励后 股东[星图空间]: shares 一致 (1400.0 + 0.0 = 1400.0000),t2|第一次增资后,t3|股权激励后,shareholder[星图空间].shares,1400.0000,1400.0
中科星图测控技术股份有限公司,920116,shareholder_shares_mismatch,WARN,"t2|第一次增资后-> t3|股权激励后 股东[四方股份]: 上一时点shares(1200.0) + 净变化(0.0) = 1200.0000, 与下一时点shares(690.0) 偏差 (股权转让可能缺少出让方记录)",t2|第一次增资后,t3|股权激励后,shareholder[四方股份].shares,1200.0000,690.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t2|第一次增资后-> t3|股权激励后 股东[吴功友]: shares 一致 (400.0 + 0.0 = 400.0000),t2|第一次增资后,t3|股权激励后,shareholder[吴功友].shares,400.0000,400.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t2|第一次增资后-> t3|股权激励后 股东[牛威]: shares 一致 (400.0 + 0.0 = 400.0000),t2|第一次增资后,t3|股权激励后,shareholder[牛威].shares,400.0000,400.0
中科星图测控技术股份有限公司,920116,total_shares_consistency,PASS,t3|股权激励后-> t4|第二次增资后: total_shares 一致 (3400.0 + 226.67 = 3626.6700),t3|股权激励后,t4|第二次增资后,total_shares,3626.6700,3626.6667
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t3|股权激励后-> t4|第二次增资后 股东[星图空间]: shares 一致 (1400.0 + 0.0 = 1400.0000),t3|股权激励后,t4|第二次增资后,shareholder[星图空间].shares,1400.0000,1400.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t3|股权激励后-> t4|第二次增资后 股东[策星银河]: shares 一致 (340.0 + 226.67 = 566.6700),t3|股权激励后,t4|第二次增资后,shareholder[策星银河].shares,566.6700,566.6667
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t3|股权激励后-> t4|第二次增资后 股东[四方股份]: shares 一致 (690.0 + 0.0 = 690.0000),t3|股权激励后,t4|第二次增资后,shareholder[四方股份].shares,690.0000,690.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t3|股权激励后-> t4|第二次增资后 股东[策星逐月]: shares 一致 (170.0 + 0.0 = 170.0000),t3|股权激励后,t4|第二次增资后,shareholder[策星逐月].shares,170.0000,170.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t3|股权激励后-> t4|第二次增资后 股东[吴功友]: shares 一致 (400.0 + 0.0 = 400.0000),t3|股权激励后,t4|第二次增资后,shareholder[吴功友].shares,400.0000,400.0
中科星图测控技术股份有限公司,920116,shareholder_shares_consistency,PASS,t3|股权激励后-> t4|第二次增资后 股东[牛威]: shares 一致 (400.0 + 0.0 = 400.0000),t3|股权激励后,t4|第二次增资后,shareholder[牛威].shares,400.0000,400.0
